"Mod name","Registry name","Item ID","Display name"
"Farmer's Delight","farmersdelight:stove",10203,"Stove"
"Farmer's Delight","farmersdelight:straw",10276,"Straw"
"Farmer's Delight","farmersdelight:straw_bale",10216,"Straw Bale"
"Farmer's Delight","farmersdelight:stuffed_potato",10343,"Stuffed Potato"
"Farmer's Delight","farmersdelight:stuffed_pumpkin",10372,"Bowl of Stuffed Pumpkin"
"Farmer's Delight","farmersdelight:stuffed_pumpkin_block",10371,"Stuffed Pumpkin"
"Farmer's Delight","farmersdelight:sweet_berry_cheesecake",10323,"Sweet Berry Cheesecake"
"Farmer's Delight","farmersdelight:sweet_berry_cheesecake_slice",10327,"Slice of Sweet Berry Cheesecake"
"Farmer's Delight","farmersdelight:sweet_berry_cookie",10329,"Sweet Berry Cookie"
"Farmer's Delight","farmersdelight:tatami",10229,"Tatami Block"
"Farmer's Delight","farmersdelight:tomato",10290,"Tomato"
"Farmer's Delight","farmersdelight:tomato_crate",10212,"Tomato Crate"
"Farmer's Delight","farmersdelight:tomato_sauce",10302,"Tomato Sauce"
"Farmer's Delight","farmersdelight:tomato_seeds",10295,"Tomato Seeds"
"Farmer's Delight","farmersdelight:tree_bark",10278,"Tree Bark"
"Farmer's Delight","farmersdelight:vegetable_noodles",10364,"Vegetable Noodles"
"Farmer's Delight","farmersdelight:vegetable_soup",10353,"Vegetable Soup"
"Farmer's Delight","farmersdelight:warped_cabinet",10228,"Warped Cabinet"
"Farmer's Delight","farmersdelight:wheat_dough",10303,"Wheat Dough"
"Farmer's Delight","farmersdelight:white_canvas_sign",10239,"White Canvas Sign"
"Farmer's Delight","farmersdelight:white_hanging_canvas_sign",10240,"White Hanging Canvas Sign"
"Farmer's Delight","farmersdelight:wild_beetroots",10285,"Sea Beet"
"Farmer's Delight","farmersdelight:wild_cabbages",10280,"Wild Cabbage"
"Farmer's Delight","farmersdelight:wild_carrots",10283,"Wild Carrot"
"Farmer's Delight","farmersdelight:wild_onions",10281,"Wild Onion"
"Farmer's Delight","farmersdelight:wild_potatoes",10284,"Wild Potato"
"Farmer's Delight","farmersdelight:wild_rice",10286,"Wild Rice"
"Farmer's Delight","farmersdelight:wild_tomatoes",10282,"Tomato Shrub"
"Farmer's Delight","farmersdelight:yellow_canvas_sign",10253,"Yellow Canvas Sign"
"Farmer's Delight","farmersdelight:yellow_hanging_canvas_sign",10254,"Yellow Hanging Canvas Sign"
"Forbidden & Arcanus","forbidden_arcanus:aquatic_dragon_scale",14299,"Aquatic Dragon Scale"
"Forbidden & Arcanus","forbidden_arcanus:arcane_bone_meal",14331,"Arcane Bone Meal"
"Forbidden & Arcanus","forbidden_arcanus:arcane_chiseled_darkstone",14410,"Arcane Chiseled Darkstone"
"Forbidden & Arcanus","forbidden_arcanus:arcane_chiseled_polished_darkstone",14423,"Arcane Chiseled Polished Darkstone"
"Forbidden & Arcanus","forbidden_arcanus:arcane_crystal",14274,"Arcane Crystal"
"Forbidden & Arcanus","forbidden_arcanus:arcane_crystal_block",14451,"Arcane Crystal Block"
"Forbidden & Arcanus","forbidden_arcanus:arcane_crystal_dust",14276,"Arcane Crystal Dust"
"Forbidden & Arcanus","forbidden_arcanus:arcane_crystal_dust_speck",14330,"Arcane Crystal Dust Speck"
"Forbidden & Arcanus","forbidden_arcanus:arcane_crystal_obelisk",14524,"Arcane Crystal Obelisk"
"Forbidden & Arcanus","forbidden_arcanus:arcane_crystal_ore",14442,"Arcane Crystal Ore"
"Forbidden & Arcanus","forbidden_arcanus:arcane_dragon_egg",14523,"Arcane Dragon Egg"
"Forbidden & Arcanus","forbidden_arcanus:arcane_edelwood_door",14502,"Arcane Edelwood Door"
"Forbidden & Arcanus","forbidden_arcanus:arcane_edelwood_planks",14491,"Arcane Edelwood Planks"
"Forbidden & Arcanus","forbidden_arcanus:arcane_edelwood_trapdoor",14507,"Arcane Edelwood Trapdoor"
"Forbidden & Arcanus","forbidden_arcanus:arcane_polished_darkstone",14430,"Arcane Polished Darkstone"
"Forbidden & Arcanus","forbidden_arcanus:arcane_polished_darkstone_pillar",14435,"Arcane Polished Darkstone Pillar"
"Forbidden & Arcanus","forbidden_arcanus:arcane_polished_darkstone_rod",14436,"Arcane Polished Darkstone Rod"
"Forbidden & Arcanus","forbidden_arcanus:arcane_polished_darkstone_slab",14431,"Arcane Polished Darkstone Slab"
"Forbidden & Arcanus","forbidden_arcanus:arcane_polished_darkstone_stairs",14432,"Arcane Polished Darkstone Stairs"
"Forbidden & Arcanus","forbidden_arcanus:arcane_polished_darkstone_wall",14433,"Arcane Polished Darkstone Wall"
"Forbidden & Arcanus","forbidden_arcanus:artisan_relic",14313,"Artisan Relic"
"Forbidden & Arcanus","forbidden_arcanus:aureal_bottle",14328,"Aureal Bottle"
"Forbidden & Arcanus","forbidden_arcanus:aurum_boat",14378,"Aurum Boat"
"Forbidden & Arcanus","forbidden_arcanus:aurum_button",14516,"Aurum Button"
"Forbidden & Arcanus","forbidden_arcanus:aurum_chest_boat",14379,"Aurum Boat with Chest"
"Forbidden & Arcanus","forbidden_arcanus:aurum_door",14500,"Aurum Door"
"Forbidden & Arcanus","forbidden_arcanus:aurum_fence",14509,"Aurum Fence"
"Forbidden & Arcanus","forbidden_arcanus:aurum_fence_gate",14512,"Aurum Fence Gate"
"Forbidden & Arcanus","forbidden_arcanus:aurum_leaves",14477,"Aurum Leaves"
"Forbidden & Arcanus","forbidden_arcanus:aurum_log",14480,"Aurum Log"
"Forbidden & Arcanus","forbidden_arcanus:aurum_planks",14489,"Aurum Planks"
"Forbidden & Arcanus","forbidden_arcanus:aurum_pressure_plate",14520,"Aurum Pressure Plate"
"Forbidden & Arcanus","forbidden_arcanus:aurum_sapling",14474,"Aurum Sapling"
"Forbidden & Arcanus","forbidden_arcanus:aurum_slab",14493,"Aurum Slab"
"Forbidden & Arcanus","forbidden_arcanus:aurum_stairs",14496,"Aurum Stairs"
"Forbidden & Arcanus","forbidden_arcanus:aurum_trapdoor",14505,"Aurum Trapdoor"
"Forbidden & Arcanus","forbidden_arcanus:aurum_wood",14486,"Aurum Wood"
"Forbidden & Arcanus","forbidden_arcanus:bat_soup",14303,"Bat Soup"
"Forbidden & Arcanus","forbidden_arcanus:bat_wing",14302,"Bat Wing"
"Forbidden & Arcanus","forbidden_arcanus:blacksmith_gavel_head",14336,"Blacksmith Gavel Head"
"Forbidden & Arcanus","forbidden_arcanus:blood_test_tube",14335,"Test Tube"
"Forbidden & Arcanus","forbidden_arcanus:boom_arrow",14373,"Boom Arrow"
"Forbidden & Arcanus","forbidden_arcanus:carved_edelwood_log",14482,"Carved Edelwood Log"
"Forbidden & Arcanus","forbidden_arcanus:chiseled_arcane_polished_darkstone",14434,"Chiseled Arcane Polished Darkstone"
"Forbidden & Arcanus","forbidden_arcanus:chiseled_polished_darkstone",14421,"Chiseled Polished Darkstone"
"Forbidden & Arcanus","forbidden_arcanus:clibano_core",14439,"Clibano Core"
"Forbidden & Arcanus","forbidden_arcanus:cloth",14294,"Cloth"
"Forbidden & Arcanus","forbidden_arcanus:cooked_tentacle",14305,"Cooked Tentacle"
"Forbidden & Arcanus","forbidden_arcanus:corrupt_soul",14288,"Corrupt Soul"
"Forbidden & Arcanus","forbidden_arcanus:corrupted_arcane_crystal",14275,"Corrupted Arcane Crystal"
"Forbidden & Arcanus","forbidden_arcanus:corrupted_arcane_crystal_block",14452,"Corrupted Arcane Crystal Block"
"Forbidden & Arcanus","forbidden_arcanus:corrupted_arcane_crystal_obelisk",14525,"Corrupted Arcane Crystal Obelisk"
"Forbidden & Arcanus","forbidden_arcanus:corrupted_pixie",14291,"Corrupted Pixie"
"Forbidden & Arcanus","forbidden_arcanus:corrupti_dust",14283,"Corrupti Dust"
"Forbidden & Arcanus","forbidden_arcanus:cracked_polished_darkstone_bricks",14428,"Cracked Polished Darkstone Bricks"
"Forbidden & Arcanus","forbidden_arcanus:crescent_moon",14314,"Crescent Moon"
"Forbidden & Arcanus","forbidden_arcanus:crimson_stone",14315,"Crimson Stone"
"Forbidden & Arcanus","forbidden_arcanus:cut_soulless_sandstone",14465,"Cut Soulless Sandstone"
"Forbidden & Arcanus","forbidden_arcanus:cut_soulless_sandstone_slab",14468,"Cut Soulless Sandstone Slab"
"Forbidden & Arcanus","forbidden_arcanus:dark_matter",14284,"Dark Matter"
"Forbidden & Arcanus","forbidden_arcanus:dark_nether_star",14345,"Dark Nether Star"
"Forbidden & Arcanus","forbidden_arcanus:dark_nether_star_block",14447,"Dark Nether Star Block"
"Forbidden & Arcanus","forbidden_arcanus:dark_rune",14293,"Dark Rune"
"Forbidden & Arcanus","forbidden_arcanus:dark_rune_block",14454,"Dark Rune Block"
"Forbidden & Arcanus","forbidden_arcanus:dark_runic_glass",14457,"Dark Runic Glass"
"Forbidden & Arcanus","forbidden_arcanus:dark_runic_glass_pane",14460,"Dark Runic Glass Pane"
"Forbidden & Arcanus","forbidden_arcanus:darkstone",14409,"Darkstone"
"Forbidden & Arcanus","forbidden_arcanus:darkstone_pedestal",14437,"Darkstone Pedestal"
"Forbidden & Arcanus","forbidden_arcanus:darkstone_slab",14411,"Darkstone Slab"
"Forbidden & Arcanus","forbidden_arcanus:darkstone_stairs",14412,"Darkstone Stairs"
"Forbidden & Arcanus","forbidden_arcanus:darkstone_upgrade_smithing_template",14377,"Smithing Template"
"Forbidden & Arcanus","forbidden_arcanus:darkstone_wall",14413,"Darkstone Wall"
"Forbidden & Arcanus","forbidden_arcanus:deepslate_arcane_crystal_ore",14443,"Deepslate Arcane Crystal Ore"
"Forbidden & Arcanus","forbidden_arcanus:deorum_block",14449,"Deorum Block"
"Forbidden & Arcanus","forbidden_arcanus:deorum_chain",14528,"Deorum Chain"
"Forbidden & Arcanus","forbidden_arcanus:deorum_door",14498,"Deorum Door"
"Forbidden & Arcanus","forbidden_arcanus:deorum_glass",14455,"Deorum Glass"
"Forbidden & Arcanus","forbidden_arcanus:deorum_glass_pane",14458,"Deorum Glass Pane"
"Forbidden & Arcanus","forbidden_arcanus:deorum_ingot",14277,"Deorum Ingot"
"Forbidden & Arcanus","forbidden_arcanus:deorum_lantern",14461,"Deorum Lantern"
"Forbidden & Arcanus","forbidden_arcanus:deorum_nugget",14278,"Deorum Nugget"
"Forbidden & Arcanus","forbidden_arcanus:deorum_pressure_plate",14518,"Deorum Pressure Plate"
"Forbidden & Arcanus","forbidden_arcanus:deorum_soul_lantern",14462,"Deorum Soul Lantern"
"Forbidden & Arcanus","forbidden_arcanus:deorum_trapdoor",14503,"Deorum Trapdoor"
"Forbidden & Arcanus","forbidden_arcanus:diamond_blacksmith_gavel",14341,"Diamond Blacksmith Gavel"
"Forbidden & Arcanus","forbidden_arcanus:divine_pact",14318,"Divine Pact"
"Forbidden & Arcanus","forbidden_arcanus:draco_arcanus_arrow",14374,"Draco Arcanus Arrow"
"Forbidden & Arcanus","forbidden_arcanus:draco_arcanus_axe",14388,"Draco Arcanus Axe"
"Forbidden & Arcanus","forbidden_arcanus:draco_arcanus_boots",14400,"Draco Arcanus Boots"
"Forbidden & Arcanus","forbidden_arcanus:draco_arcanus_chestplate",14398,"Draco Arcanus Chestplate"
"Forbidden & Arcanus","forbidden_arcanus:draco_arcanus_helmet",14397,"Draco Arcanus Helmet"
"Forbidden & Arcanus","forbidden_arcanus:draco_arcanus_hoe",14389,"Draco Arcanus Hoe"
"Forbidden & Arcanus","forbidden_arcanus:draco_arcanus_leggings",14399,"Draco Arcanus Leggings"
"Forbidden & Arcanus","forbidden_arcanus:draco_arcanus_pickaxe",14387,"Draco Arcanus Pickaxe"
"Forbidden & Arcanus","forbidden_arcanus:draco_arcanus_scepter",14390,"Draco Arcanus Scepter"
"Forbidden & Arcanus","forbidden_arcanus:draco_arcanus_shovel",14386,"Draco Arcanus Shovel"
"Forbidden & Arcanus","forbidden_arcanus:draco_arcanus_staff",14384,"Draco Arcanus Staff"
"Forbidden & Arcanus","forbidden_arcanus:draco_arcanus_sword",14385,"Draco Arcanus Sword"
"Forbidden & Arcanus","forbidden_arcanus:dragon_scale",14296,"Dragon Scale"
"Forbidden & Arcanus","forbidden_arcanus:edelwood_allay_bucket",14368,"Edelwood Bucket of Allay"
"Forbidden & Arcanus","forbidden_arcanus:edelwood_axolotl_bucket",14367,"Edelwood Bucket of Axolotl"
"Forbidden & Arcanus","forbidden_arcanus:edelwood_bat_bucket",14359,"Edelwood Bucket of Bat"
"Forbidden & Arcanus","forbidden_arcanus:edelwood_bat_soup_bucket",14372,"Edelwood Bucket of Bat Soup"
"Forbidden & Arcanus","forbidden_arcanus:edelwood_bee_bucket",14362,"Edelwood Bucket of Bee"
"Forbidden & Arcanus","forbidden_arcanus:edelwood_beetroot_soup_bucket",14371,"Edelwood Bucket of Beetroot Soup"
"Forbidden & Arcanus","forbidden_arcanus:edelwood_boat",14380,"Edelwood Boat"
"Forbidden & Arcanus","forbidden_arcanus:edelwood_branch",14483,"Edelwood Branch"
"Forbidden & Arcanus","forbidden_arcanus:edelwood_bucket",14350,"Edelwood Bucket"
"Forbidden & Arcanus","forbidden_arcanus:edelwood_button",14517,"Edelwood Button"
"Forbidden & Arcanus","forbidden_arcanus:edelwood_chest_boat",14381,"Edelwood Boat with Chest"
"Forbidden & Arcanus","forbidden_arcanus:edelwood_chicken_bucket",14366,"Edelwood Bucket of Chicken"
"Forbidden & Arcanus","forbidden_arcanus:edelwood_cod_bucket",14357,"Edelwood Bucket of Cod"
"Forbidden & Arcanus","forbidden_arcanus:edelwood_door",14501,"Edelwood Door"
"Forbidden & Arcanus","forbidden_arcanus:edelwood_fence",14510,"Edelwood Fence"
"Forbidden & Arcanus","forbidden_arcanus:edelwood_fence_gate",14513,"Edelwood Fence Gate"
"Forbidden & Arcanus","forbidden_arcanus:edelwood_glow_squid_bucket",14361,"Edelwood Bucket of Glow Squid"
"Forbidden & Arcanus","forbidden_arcanus:edelwood_ladder",14514,"Edelwood Ladder"
"Forbidden & Arcanus","forbidden_arcanus:edelwood_lava_bucket",14352,"Edelwood Lava Bucket"
"Forbidden & Arcanus","forbidden_arcanus:edelwood_log",14481,"Edelwood Log"
"Forbidden & Arcanus","forbidden_arcanus:edelwood_magma_cube_bucket",14363,"Edelwood Bucket of Magma Cube"
"Forbidden & Arcanus","forbidden_arcanus:edelwood_milk_bucket",14353,"Edelwood Milk Bucket"
"Forbidden & Arcanus","forbidden_arcanus:edelwood_mushroom_stew_bucket",14369,"Edelwood Bucket of Mushroom Stew"
"Forbidden & Arcanus","forbidden_arcanus:edelwood_oil",14375,"Edelwood Oil"
"Forbidden & Arcanus","forbidden_arcanus:edelwood_planks",14490,"Edelwood Planks"
"Forbidden & Arcanus","forbidden_arcanus:edelwood_powder_snow_bucket",14354,"Edelwood Powder Snow Bucket"
"Forbidden & Arcanus","forbidden_arcanus:edelwood_pressure_plate",14521,"Edelwood Pressure Plate"
"Forbidden & Arcanus","forbidden_arcanus:edelwood_pufferfish_bucket",14355,"Edelwood Bucket of Pufferfish"
"Forbidden & Arcanus","forbidden_arcanus:edelwood_salmon_bucket",14356,"Edelwood Bucket of Salmon"
"Forbidden & Arcanus","forbidden_arcanus:edelwood_slab",14494,"Edelwood Slab"
"Forbidden & Arcanus","forbidden_arcanus:edelwood_slime_bucket",14365,"Edelwood Bucket of Slime"
"Forbidden & Arcanus","forbidden_arcanus:edelwood_squid_bucket",14360,"Edelwood Bucket of Squid"
"Forbidden & Arcanus","forbidden_arcanus:edelwood_stairs",14497,"Edelwood Stairs"
"Forbidden & Arcanus","forbidden_arcanus:edelwood_stick",14308,"Edelwood Stick"
"Forbidden & Arcanus","forbidden_arcanus:edelwood_strider_bucket",14364,"Edelwood Bucket of Strider"
"Forbidden & Arcanus","forbidden_arcanus:edelwood_suspicious_stew_bucket",14370,"Edelwood Bucket of Suspicious Stew"
"Forbidden & Arcanus","forbidden_arcanus:edelwood_trapdoor",14506,"Edelwood Trapdoor"
"Forbidden & Arcanus","forbidden_arcanus:edelwood_tropical_fish_bucket",14358,"Edelwood Bucket of Tropical Fish"
"Forbidden & Arcanus","forbidden_arcanus:edelwood_water_bucket",14351,"Edelwood Water Bucket"
"Forbidden & Arcanus","forbidden_arcanus:elementarium",14317,"Elementarium"
"Forbidden & Arcanus","forbidden_arcanus:enchanted_soul",14289,"Enchanted Soul"
"Forbidden & Arcanus","forbidden_arcanus:ender_pearl_fragment",14295,"Ender Pearl Fragment"
"Forbidden & Arcanus","forbidden_arcanus:eternal_obsidian_skull",14326,"Eternal Obsidian Skull"
"Forbidden & Arcanus","forbidden_arcanus:eternal_stella",14280,"Eternal Stella"
"Forbidden & Arcanus","forbidden_arcanus:ferrognetic_mixture",14310,"Ferrognetic Mixture"
"Forbidden & Arcanus","forbidden_arcanus:fungyss",14473,"Fungyss"
"Forbidden & Arcanus","forbidden_arcanus:fungyss_block",14476,"Fungyss Block"
"Forbidden & Arcanus","forbidden_arcanus:fungyss_button",14515,"Fungyss Button"
"Forbidden & Arcanus","forbidden_arcanus:fungyss_door",14499,"Fungyss Door"
"Forbidden & Arcanus","forbidden_arcanus:fungyss_fence",14508,"Fungyss Fence"
"Forbidden & Arcanus","forbidden_arcanus:fungyss_fence_gate",14511,"Fungyss Fence Gate"
"Forbidden & Arcanus","forbidden_arcanus:fungyss_hyphae",14485,"Fungyss Hyphae"
"Forbidden & Arcanus","forbidden_arcanus:fungyss_planks",14488,"Fungyss Planks"
"Forbidden & Arcanus","forbidden_arcanus:fungyss_pressure_plate",14519,"Fungyss Pressure Plate"
"Forbidden & Arcanus","forbidden_arcanus:fungyss_slab",14492,"Fungyss Slab"
"Forbidden & Arcanus","forbidden_arcanus:fungyss_stairs",14495,"Fungyss Stairs"
"Forbidden & Arcanus","forbidden_arcanus:fungyss_stem",14479,"Fungyss Stem"
"Forbidden & Arcanus","forbidden_arcanus:fungyss_trapdoor",14504,"Fungyss Trapdoor"
"Forbidden & Arcanus","forbidden_arcanus:gilded_darkstone",14414,"Gilded Darkstone"
"Forbidden & Arcanus","forbidden_arcanus:golden_blacksmith_gavel",14339,"Golden Blacksmith Gavel"
"Forbidden & Arcanus","forbidden_arcanus:golden_dragon_scale",14298,"Golden Dragon Scale"
"Forbidden & Arcanus","forbidden_arcanus:golden_feather",14307,"Golden Feather"
"Forbidden & Arcanus","forbidden_arcanus:golden_orchid_seeds",14376,"Golden Orchid Seeds"
"Forbidden & Arcanus","forbidden_arcanus:growing_edelwood",14475,"Growing Edelwood"
"Forbidden & Arcanus","forbidden_arcanus:hephaestus_forge",14522,"Hephaestus Forge"
"Forbidden & Arcanus","forbidden_arcanus:iron_blacksmith_gavel",14340,"Iron Blacksmith Gavel"
"Forbidden & Arcanus","forbidden_arcanus:lens_of_veritatis",14321,"Lens of Veritatis"
"Forbidden & Arcanus","forbidden_arcanus:magical_farmland",14530,"Magical Farmland"
"Forbidden & Arcanus","forbidden_arcanus:magnetized_darkstone_pedestal",14438,"Magnetized Darkstone Pedestal"
"Forbidden & Arcanus","forbidden_arcanus:maledictus_pact",14319,"Maledictus Pact"
"Forbidden & Arcanus","forbidden_arcanus:mortem_boots",14408,"Mortem Boots"
"Forbidden & Arcanus","forbidden_arcanus:mortem_chestplate",14406,"Mortem Chestplate"
"Forbidden & Arcanus","forbidden_arcanus:mortem_helmet",14405,"Mortem Helmet"
"Forbidden & Arcanus","forbidden_arcanus:mortem_leggings",14407,"Mortem Leggings"
"Forbidden & Arcanus","forbidden_arcanus:mundabitur_dust",14282,"Mundabitur Dust"
"Forbidden & Arcanus","forbidden_arcanus:mystical_dagger",14396,"Mystical Dagger"
"Forbidden & Arcanus","forbidden_arcanus:netherite_blacksmith_gavel",14342,"Netherite Blacksmith Gavel"
"Forbidden & Arcanus","forbidden_arcanus:nipa",14526,"Nipa"
"Forbidden & Arcanus","forbidden_arcanus:nuggety_aurum_leaves",14478,"Nuggety Aurum Leaves"
"Forbidden & Arcanus","forbidden_arcanus:obsidian_ingot",14286,"Obsidian Ingot"
"Forbidden & Arcanus","forbidden_arcanus:obsidian_skull",14324,"Obsidian Skull"
"Forbidden & Arcanus","forbidden_arcanus:obsidian_skull_shield",14325,"Obsidian Skull Shield"
"Forbidden & Arcanus","forbidden_arcanus:obsidian_with_iron",14285,"Obsidian With Iron"
"Forbidden & Arcanus","forbidden_arcanus:orb_of_temporary_flight",14281,"Orb Of Temporary Flight"
"Forbidden & Arcanus","forbidden_arcanus:petrified_root",14527,"Petrified Root"
"Forbidden & Arcanus","forbidden_arcanus:pixie",14290,"Pixie"
"Forbidden & Arcanus","forbidden_arcanus:polished_darkstone",14415,"Polished Darkstone"
"Forbidden & Arcanus","forbidden_arcanus:polished_darkstone_brick_slab",14425,"Polished Darkstone Brick Slab"
"Forbidden & Arcanus","forbidden_arcanus:polished_darkstone_brick_stairs",14426,"Polished Darkstone Brick Stairs"
"Forbidden & Arcanus","forbidden_arcanus:polished_darkstone_brick_wall",14427,"Polished Darkstone Brick Wall"
"Forbidden & Arcanus","forbidden_arcanus:polished_darkstone_bricks",14424,"Polished Darkstone Bricks"
"Forbidden & Arcanus","forbidden_arcanus:polished_darkstone_button",14420,"Polished Darkstone Button"
"Forbidden & Arcanus","forbidden_arcanus:polished_darkstone_pressure_plate",14419,"Polished Darkstone Pressure Plate"
"Forbidden & Arcanus","forbidden_arcanus:polished_darkstone_slab",14416,"Polished Darkstone Slab"
"Forbidden & Arcanus","forbidden_arcanus:polished_darkstone_stairs",14417,"Polished Darkstone Stairs"
"Forbidden & Arcanus","forbidden_arcanus:polished_darkstone_wall",14418,"Polished Darkstone Wall"
"Forbidden & Arcanus","forbidden_arcanus:polished_soulless_sandstone",14466,"Polished Soulless Sandstone"
"Forbidden & Arcanus","forbidden_arcanus:polished_soulless_sandstone_slab",14469,"Polished Soulless Sandstone Slab"
"Forbidden & Arcanus","forbidden_arcanus:polished_soulless_sandstone_stairs",14471,"Polished Soulless Sandstone Stairs"
"Forbidden & Arcanus","forbidden_arcanus:processed_obsidian_block",14448,"Processed Obsidian Block"
"Forbidden & Arcanus","forbidden_arcanus:purifying_soap",14322,"Purifying Soap"
"Forbidden & Arcanus","forbidden_arcanus:quantum_catcher",14312,"Quantum Catcher"
"Forbidden & Arcanus","forbidden_arcanus:reinforced_deorum_axe",14394,"Reinforced Deorum Axe"
"Forbidden & Arcanus","forbidden_arcanus:reinforced_deorum_blacksmith_gavel",14343,"Reinforced Deorum Blacksmith Gavel"
"Forbidden & Arcanus","forbidden_arcanus:reinforced_deorum_hoe",14395,"Reinforced Deorum Hoe"
"Forbidden & Arcanus","forbidden_arcanus:reinforced_deorum_pickaxe",14393,"Reinforced Deorum Pickaxe"
"Forbidden & Arcanus","forbidden_arcanus:reinforced_deorum_shovel",14392,"Reinforced Deorum Shovel"
"Forbidden & Arcanus","forbidden_arcanus:reinforced_deorum_sword",14391,"Reinforced Deorum Sword"
"Forbidden & Arcanus","forbidden_arcanus:rotten_leather",14300,"Rotten Leather"
"Forbidden & Arcanus","forbidden_arcanus:rune",14292,"Rune"
"Forbidden & Arcanus","forbidden_arcanus:rune_block",14453,"Rune Block"
"Forbidden & Arcanus","forbidden_arcanus:runic_chiseled_polished_darkstone",14422,"Runic Chiseled Polished Darkstone"
"Forbidden & Arcanus","forbidden_arcanus:runic_darkstone",14446,"Runic Darkstone"
"Forbidden & Arcanus","forbidden_arcanus:runic_deepslate",14445,"Runic Deepslate"
"Forbidden & Arcanus","forbidden_arcanus:runic_glass",14456,"Runic Glass"
"Forbidden & Arcanus","forbidden_arcanus:runic_glass_pane",14459,"Runic Glass Pane"
"Forbidden & Arcanus","forbidden_arcanus:runic_stone",14444,"Runic Stone"
"Forbidden & Arcanus","forbidden_arcanus:sanity_meter",14320,"Sanity Meter"
"Forbidden & Arcanus","forbidden_arcanus:sea_prism",14347,"Sea Prism"
"Forbidden & Arcanus","forbidden_arcanus:shiny_zombie_arm",14333,"Shiny Zombie Arm"
"Forbidden & Arcanus","forbidden_arcanus:silver_dragon_scale",14297,"Silver Dragon Scale"
"Forbidden & Arcanus","forbidden_arcanus:slimec_pickaxe",14383,"Slimec Pickaxe"
"Forbidden & Arcanus","forbidden_arcanus:smelter_prism",14349,"Smelter Prism"
"Forbidden & Arcanus","forbidden_arcanus:soul",14287,"Soul"
"Forbidden & Arcanus","forbidden_arcanus:soul_crimson_stone",14316,"Soul Crimson Stone"
"Forbidden & Arcanus","forbidden_arcanus:soul_extractor",14382,"Soul Extractor"
"Forbidden & Arcanus","forbidden_arcanus:soulless_sand",14463,"Soulless Sand"
"Forbidden & Arcanus","forbidden_arcanus:soulless_sandstone",14464,"Soulless Sandstone"
"Forbidden & Arcanus","forbidden_arcanus:soulless_sandstone_slab",14467,"Soulless Sandstone Slab"
"Forbidden & Arcanus","forbidden_arcanus:soulless_sandstone_stairs",14470,"Soulless Sandstone Stairs"
"Forbidden & Arcanus","forbidden_arcanus:soulless_sandstone_wall",14472,"Soulless Sandstone Wall"
"Forbidden & Arcanus","forbidden_arcanus:spawner_scrap",14311,"Spawner Scrap"
"Forbidden & Arcanus","forbidden_arcanus:spectral_eye_amulet",14301,"Spectral Eye Amulet"
"Forbidden & Arcanus","forbidden_arcanus:splash_aureal_bottle",14329,"Splash Aureal Bottle"
"Forbidden & Arcanus","forbidden_arcanus:stella_arcanum",14440,"Stella Arcanum"
"Forbidden & Arcanus","forbidden_arcanus:stellarite_block",14450,"Stellarite Block"
"Forbidden & Arcanus","forbidden_arcanus:stellarite_piece",14344,"Stellarite Piece"
"Forbidden & Arcanus","forbidden_arcanus:stone_blacksmith_gavel",14338,"Stone Blacksmith Gavel"
"Forbidden & Arcanus","forbidden_arcanus:strange_root",14306,"Strange Root"
"Forbidden & Arcanus","forbidden_arcanus:stripped_aurum_log",14484,"Stripped Aurum Log"
"Forbidden & Arcanus","forbidden_arcanus:stripped_aurum_wood",14487,"Stripped Aurum Wood"
"Forbidden & Arcanus","forbidden_arcanus:tentacle",14304,"Tentacle"
"Forbidden & Arcanus","forbidden_arcanus:terrastomp_prism",14346,"Terrastomp Prism"
"Forbidden & Arcanus","forbidden_arcanus:test_tube",14334,"Test Tube"
"Forbidden & Arcanus","forbidden_arcanus:tiled_polished_darkstone_bricks",14429,"Tiled Polished Darkstone Bricks"
"Forbidden & Arcanus","forbidden_arcanus:tyr_boots",14404,"Tyr Boots"
"Forbidden & Arcanus","forbidden_arcanus:tyr_chestplate",14402,"Tyr Chestplate"
"Forbidden & Arcanus","forbidden_arcanus:tyr_helmet",14401,"Tyr Helmet"
"Forbidden & Arcanus","forbidden_arcanus:tyr_leggings",14403,"Tyr Leggings"
"Forbidden & Arcanus","forbidden_arcanus:utrem_jar",14327,"Utrem Jar"
"Forbidden & Arcanus","forbidden_arcanus:wax",14309,"Wax"
"Forbidden & Arcanus","forbidden_arcanus:wet_purifying_soap",14323,"Wet Purifying Soap"
"Forbidden & Arcanus","forbidden_arcanus:whirlwind_prism",14348,"Whirlwind Prism"
"Forbidden & Arcanus","forbidden_arcanus:wooden_blacksmith_gavel",14337,"Wooden Blacksmith Gavel"
"Forbidden & Arcanus","forbidden_arcanus:xpetrified_orb",14279,"Xpetrified Orb"
"Forbidden & Arcanus","forbidden_arcanus:xpetrified_ore",14441,"Xpetrified Ore"
"Forbidden & Arcanus","forbidden_arcanus:yellow_orchid",14529,"Yellow Orchid"
"Forbidden & Arcanus","forbidden_arcanus:zombie_arm",14332,"Zombie Arm"
"Goblin Traders","goblintraders:goblin_trader_spawn_egg",12061,"Goblin Trader Spawn Egg"
"Goblin Traders","goblintraders:vein_goblin_trader_spawn_egg",12062,"Vein Goblin Trader Spawn Egg"
"Guard Villagers","guardvillagers:guard_spawn_egg",2592,"Guard Spawn Egg"
